"ID","area_code","area_name","observe_time","data_time","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred"
458726,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-14 23:00:00.000000',0.0000,4.3600,67.2900,0.6800,1.1900
458727,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-14 23:00:00.000000',0.0000,38.4800,62.8100,0.8300,1.3600
458728,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-14 23:00:00.000000',0.0000,13.6300,52.5000,1.2900,NULL
458729,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-14 23:00:00.000000',0.0000,355.1600,3.9200,0.8900,0.9400
458730,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-14 23:00:00.000000',0.0000,86.7600,58.3800,1.3600,1.6900
458731,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-14 23:00:00.000000',0.0000,NULL,62.1500,1.7100,2.3000
458732,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',0.0000,13.4000,66.2400,NULL,1.3900
458733,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',0.0000,13.4000,66.2400,0.7400,1.3900
458734,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',0.0000,42.4400,63.7100,0.8800,1.5500
458735,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',0.0000,14.0800,52.7000,1.3000,1.9400
458736,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',0.0000,354.5200,5.3400,0.8900,0.9400
458737,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',NULL,86.4700,61.5300,1.3800,NULL
458738,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-14 23:15:00.000000',0.0000,NULL,62.5800,1.7200,NULL
458739,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,21.0300,65.4500,0.8100,1.5900
458740,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,21.0300,65.4500,0.8100,1.5900
458741,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,45.9400,64.4000,NULL,1.7500
458742,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,14.5200,52.8800,1.3100,2.0600
458743,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,353.8800,6.7600,0.8900,0.9400
458744,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,86.2000,NULL,1.4000,1.9600
458745,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-14 23:30:00.000000',0.0000,67.4400,62.9500,1.7300,2.6600
458746,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',0.0000,NULL,64.8400,0.8900,1.7900
458747,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',NULL,27.3400,64.8400,0.8900,1.7900
458748,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',0.0000,NULL,64.9600,NULL,1.9500
458749,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',0.0000,NULL,53.0500,1.3200,2.1700
458750,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',0.0000,353.2400,8.1800,0.8900,0.9400
458751,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',0.0000,85.9300,66.5900,1.4200,2.1100
458752,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-14 23:45:00.000000',NULL,66.7100,63.2700,1.7400,2.8400
458753,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,32.5400,64.3400,0.9800,1.9900
458754,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,32.5400,64.3400,0.9800,1.9900
458755,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,51.7900,65.4100,1.0600,2.1400
458756,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,15.3900,53.1900,NULL,2.2900
458757,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,352.6000,9.6000,0.8900,0.9400
458758,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,85.6700,68.6400,NULL,NULL
458759,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 00:00:00.000000',0.0000,65.9900,63.5500,1.7600,3.0200
458760,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,36.8200,63.9400,1.0800,2.1900
458761,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,36.8200,63.9400,1.0800,2.1900
458762,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,54.2200,65.7800,1.1200,2.3400
458763,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,15.8100,53.3200,1.3400,2.4000
458764,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,351.9700,11.0200,0.8900,NULL
458765,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,85.4100,70.4400,1.4700,2.4000
458766,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 00:15:00.000000',0.0000,65.2900,63.8000,NULL,3.2000
458767,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,40.3700,63.6100,1.1800,2.3900
458768,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,40.3700,63.6100,1.1800,2.3900
458769,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,56.3900,66.1000,1.1900,2.5400
458770,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,16.2300,NULL,NULL,NULL
458771,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,351.3400,12.4200,NULL,0.9500
458772,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,85.1700,72.0200,1.4900,2.5500
458773,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 00:30:00.000000',0.0000,64.5900,64.0200,1.7800,3.3900
458774,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',NULL,43.3400,63.3300,1.2900,2.5800
458775,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',0.0000,43.3400,63.3300,1.2900,2.5800
458776,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',0.0000,58.3300,66.3700,1.2500,2.7400
458777,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',0.0000,16.6400,53.5500,1.3700,2.6400
458778,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',0.0000,350.7100,NULL,0.9000,0.9500
458779,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',0.0000,84.9300,73.4300,1.5100,2.7000
458780,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 00:45:00.000000',0.0000,63.9000,64.2300,1.7900,3.5700
458781,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',0.0000,45.8500,63.0800,1.4000,2.7800
458782,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',NULL,45.8500,63.0800,NULL,2.7800
458783,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',0.0000,60.0700,66.6100,1.3200,2.9300
458784,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',0.0000,17.0400,53.6500,1.3800,2.7500
458785,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',0.0000,350.0800,15.2200,0.9000,NULL
458786,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',0.0000,84.6900,74.6900,1.5300,2.8600
458787,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 01:00:00.000000',0.0000,63.2200,64.4100,NULL,NULL
458788,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',0.0000,47.9900,62.8700,1.5100,2.9800
458789,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',0.0000,47.9900,62.8700,1.5100,NULL
458790,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',0.0000,NULL,66.8100,NULL,3.1300
458791,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',0.0000,17.4400,53.7400,1.3900,2.8700
458792,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',NULL,349.4600,16.6000,0.9000,0.9600
458793,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',0.0000,84.4700,75.8200,1.5500,3.0100
458794,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 01:15:00.000000',0.0000,NULL,NULL,1.8100,3.9300
458795,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,49.8400,62.6900,1.6200,3.1800
458796,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,49.8400,62.6900,1.6200,3.1800
458797,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,63.0600,67.0000,1.4600,3.3300
458798,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,17.8300,53.8200,1.4000,2.9800
458799,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,348.8300,NULL,0.9000,0.9600
458800,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,NULL,76.8400,1.5700,3.1700
458801,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 01:30:00.000000',0.0000,61.8900,64.7200,1.8300,4.1100
458802,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,51.4400,NULL,1.7400,3.3800
458803,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,51.4400,62.5300,1.7400,3.3800
458804,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,64.3400,67.1600,NULL,3.5200
458805,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,NULL,53.9000,NULL,3.1000
458806,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,348.2100,19.3300,0.9100,0.9600
458807,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,84.0300,77.7600,1.5900,3.3200
458808,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 01:45:00.000000',0.0000,61.2400,64.8600,1.8400,4.3000
458809,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,52.8400,62.3800,1.8600,3.5800
458810,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,52.8400,62.3800,1.8600,NULL
458811,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,65.5100,67.3000,1.6100,NULL
458812,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,18.6000,53.9700,1.4200,NULL
458813,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,347.6000,20.6700,0.9100,0.9700
458814,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,83.8200,78.6000,1.6100,3.4800
458815,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 02:00:00.000000',0.0000,60.5900,64.9900,1.8500,4.4800
458816,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',0.0000,53.4300,62.5000,1.8600,3.6400
458817,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',NULL,53.4300,62.5000,1.8600,3.6400
458818,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',0.0000,NULL,67.2300,1.6300,3.7900
458819,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',0.0000,18.4300,52.8400,1.4300,3.2700
458820,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',0.0000,350.0600,23.7000,NULL,1.0700
458821,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',0.0000,NULL,77.4800,1.6300,3.5300
458822,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 02:15:00.000000',0.0000,60.1500,64.3200,1.9100,4.5800
458823,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',0.0000,54.0100,62.6000,1.8700,3.7100
458824,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',0.0000,54.0100,62.6000,1.8700,3.7100
458825,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',0.0000,66.8400,NULL,NULL,3.8600
458826,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',0.0000,18.2600,51.7500,1.4500,3.3300
458827,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',NULL,352.4300,26.2100,NULL,1.1800
458828,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',0.0000,80.6400,76.3900,1.6500,3.5900
458829,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 02:30:00.000000',0.0000,59.7400,63.6900,1.9600,4.6800
458830,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,54.5900,62.7100,1.8800,3.7700
458831,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,54.5900,62.7100,NULL,3.7700
458832,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,67.4700,67.0900,1.6800,3.9200
458833,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,18.1000,50.7000,NULL,3.3900
458834,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,354.7100,28.3000,0.9700,1.2800
458835,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,79.1100,75.3400,1.6700,3.6400
458836,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 02:45:00.000000',0.0000,59.3400,63.0800,2.0200,4.7900
458837,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,55.1600,62.8100,1.8900,3.8300
458838,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,55.1600,62.8100,1.8900,3.8300
458839,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,68.0900,67.0200,1.7000,3.9900
458840,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,17.9400,49.6800,1.4700,3.4500
458841,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,356.8800,30.0800,0.9900,1.3900
458842,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,77.6000,74.3100,1.6900,3.7000
458843,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 03:00:00.000000',0.0000,58.9700,62.5000,2.0700,4.8900
458844,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',NULL,55.7300,62.9100,1.9000,3.8900
458845,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',0.0000,55.7300,62.9100,1.9000,3.8900
458846,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',0.0000,68.6900,66.9600,1.7200,4.0600
458847,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',0.0000,NULL,48.7000,1.4900,3.5100
458848,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',0.0000,358.9500,31.6000,1.0100,1.5000
458849,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',NULL,76.1400,NULL,1.7100,3.7600
458850,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 03:15:00.000000',0.0000,58.6200,61.9500,2.1300,5.0000
458851,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,56.2900,63.0000,1.9100,NULL
458852,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,56.2900,63.0000,1.9100,3.9500
458853,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,69.2700,66.9000,1.7500,4.1300
458854,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,17.6200,47.7600,1.5000,3.5700
458855,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,0.9300,32.9100,1.0400,1.6100
458856,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,74.7200,NULL,1.7400,3.8200
458857,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 03:30:00.000000',0.0000,58.2800,NULL,2.1800,5.1000
458858,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',0.0000,56.8400,63.1000,1.9200,4.0100
458859,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',NULL,56.8400,63.1000,NULL,4.0100
458860,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',NULL,69.8400,NULL,1.7700,4.1900
458861,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',0.0000,17.4700,46.8400,1.5100,3.6300
458862,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',0.0000,2.8100,34.0500,1.0600,1.7200
458863,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',NULL,73.3300,71.4300,1.7600,3.8800
458864,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 03:45:00.000000',0.0000,57.9600,60.9000,NULL,5.2100
458865,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,57.4000,63.1900,1.9200,4.0700
458866,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,57.4000,63.1900,1.9200,4.0700
458867,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,70.3900,66.7800,1.8000,4.2600
458868,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,17.3200,45.9600,1.5300,3.6900
458869,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,4.6000,35.0600,1.0900,1.8300
458870,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,71.9800,70.5300,1.7900,3.9400
458871,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 04:00:00.000000',0.0000,NULL,60.4100,2.2900,5.3200
458872,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,57.9400,63.2700,1.9300,4.1400
458873,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,57.9400,63.2700,NULL,4.1400
458874,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,70.9300,66.7300,1.8200,4.3300
458875,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,17.1800,45.1000,1.5400,3.7600
458876,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,6.3000,35.9500,1.1200,NULL
458877,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,NULL,69.6600,1.8100,4.0000
458878,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 04:15:00.000000',0.0000,57.3700,NULL,2.3400,5.4200
458879,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',0.0000,58.4800,63.3600,1.9400,4.2000
458880,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',0.0000,58.4800,63.3600,1.9400,NULL
458881,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',0.0000,NULL,66.6700,1.8500,4.4000
458882,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',NULL,17.0300,44.2700,1.5500,3.8200
458883,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',0.0000,7.9100,NULL,1.1500,2.0500
458884,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',0.0000,69.4000,68.8100,1.8400,4.0700
458885,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 04:30:00.000000',0.0000,57.1000,59.4800,2.4000,5.5300
458886,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,59.0200,63.4400,1.9500,4.2600
458887,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,59.0200,63.4400,1.9500,NULL
458888,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,71.9600,66.6200,1.8700,4.4600
458889,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,16.8900,43.4800,1.5700,3.8900
458890,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,9.4400,37.4600,1.1800,2.1600
458891,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,68.1700,67.9900,NULL,4.1300
458892,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 04:45:00.000000',0.0000,56.8300,59.0500,NULL,5.6400
458893,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,59.5500,63.5200,1.9600,4.3200
458894,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,NULL,63.5200,1.9600,NULL
458895,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,72.4600,NULL,1.9000,4.5300
458896,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,16.7500,42.7000,NULL,NULL
458897,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,NULL,38.1000,1.2100,2.2700
458898,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,66.9700,67.1900,1.9000,4.1900
458899,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 05:00:00.000000',0.0000,56.5800,58.6300,2.5100,5.7400
458900,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,59.0000,62.4800,2.0400,4.4700
458901,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,59.0000,62.4800,2.0400,NULL
458902,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,69.6300,65.3100,1.9600,4.6400
458903,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,NULL,44.3900,1.6300,4.0500
458904,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,9.7000,37.5300,1.1700,NULL
458905,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,64.9700,NULL,1.9300,4.2800
458906,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 05:15:00.000000',0.0000,56.0300,58.8300,2.6000,5.8900
458907,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',NULL,58.4900,61.5100,2.1100,4.6200
458908,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',NULL,58.4900,61.5100,2.1100,4.6200
458909,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',0.0000,66.9900,64.1100,2.0300,4.7600
458910,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',0.0000,19.8600,45.9900,1.6800,4.1500
458911,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',0.0000,NULL,36.9400,1.1300,2.1600
458912,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',0.0000,63.0500,65.7000,1.9600,4.3600
458913,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 05:30:00.000000',0.0000,55.5200,59.0100,2.6900,NULL
458914,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,58.0100,60.6000,NULL,4.7800
458915,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,NULL,60.6000,2.1900,4.7800
458916,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,64.5300,62.9600,NULL,4.8800
458917,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,21.2700,47.5200,1.7300,NULL
458918,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,7.0400,36.3100,1.0900,NULL
458919,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,61.1900,65.0000,2.0000,4.4400
458920,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 05:45:00.000000',0.0000,55.0400,59.1900,2.7800,6.1800
458921,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,57.5700,59.7400,2.2600,4.9300
458922,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,57.5700,59.7400,2.2600,4.9300
458923,'330803','衢江区','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,62.2300,61.8700,2.1800,5.0000
458924,'330822','常山县','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,22.6100,48.9800,1.7900,4.3600
458925,'330824','开化县','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,5.5700,35.6400,1.0500,2.0500
458926,'330825','龙游县','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,59.4100,64.3300,2.0400,4.5300
458927,'330881','江山市','2023-11-14 20:00:00.000000','2023-11-15 06:00:00.000000',0.0000,NULL,59.3600,2.8700,6.3300
458928,'330800','衢州市','2023-11-14 20:00:00.000000','2023-11-15 06:15:00.000000',0.0000,57.1500,NULL,2.3400,5.0800
458929,'330802','柯城区','2023-11-14 20:00:00.000000','2023-11-15 06:15:00.000000',0.0000,57.1500,58.9400,2.3400,5.0800
