"ID","area_code","area_name","observe_time","data_time","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred"
513221,'330802','柯城区','2023-11-16 06:45:00.000000','2023-11-16 07:00:00.000000',17.8600,NULL,263.1900,1.8000,3.2900
513222,'330803','衢江区','2023-11-16 06:45:00.000000','2023-11-16 07:00:00.000000',18.2000,229.4300,250.4100,NULL,1.8900
513223,'330822','常山县','2023-11-16 06:45:00.000000','2023-11-16 07:00:00.000000',NULL,NULL,315.8100,2.5500,4.6000
513224,'330824','开化县','2023-11-16 06:45:00.000000','2023-11-16 07:00:00.000000',16.4700,307.9100,NULL,2.7000,4.3200
513225,'330825','龙游县','2023-11-16 06:45:00.000000','2023-11-16 07:00:00.000000',NULL,NULL,291.5200,1.0000,2.2600
513226,'330881','江山市','2023-11-16 06:45:00.000000','2023-11-16 07:00:00.000000',17.4000,279.0500,283.8800,2.2000,3.4800
513227,'330800','衢州市','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513228,'330802','柯城区','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513229,'330803','衢江区','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513230,'330822','常山县','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513231,'330824','开化县','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513232,'330825','龙游县','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513233,'330881','江山市','2023-11-16 07:00:00.000000','2023-11-16 07:15:00.000000',NULL,NULL,NULL,NULL,NULL
513234,'330800','衢州市','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513235,'330802','柯城区','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513236,'330803','衢江区','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513237,'330822','常山县','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513238,'330824','开化县','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513239,'330825','龙游县','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513240,'330881','江山市','2023-11-16 07:15:00.000000','2023-11-16 07:30:00.000000',NULL,NULL,NULL,NULL,NULL
513241,'330800','衢州市','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513242,'330802','柯城区','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513243,'330803','衢江区','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513244,'330822','常山县','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513245,'330824','开化县','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513246,'330825','龙游县','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513247,'330881','江山市','2023-11-16 07:30:00.000000','2023-11-16 07:45:00.000000',NULL,NULL,NULL,NULL,NULL
513248,'330800','衢州市','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513249,'330802','柯城区','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513250,'330803','衢江区','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513251,'330822','常山县','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513252,'330824','开化县','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513253,'330825','龙游县','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513254,'330881','江山市','2023-11-16 07:45:00.000000','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL
513255,'330800','衢州市','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513256,'330802','柯城区','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513257,'330803','衢江区','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513258,'330822','常山县','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513259,'330824','开化县','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513260,'330825','龙游县','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513261,'330881','江山市','2023-11-16 08:00:00.000000','2023-11-16 08:15:00.000000',NULL,NULL,NULL,NULL,NULL
513262,'330800','衢州市','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513263,'330802','柯城区','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513264,'330803','衢江区','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513265,'330822','常山县','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513266,'330824','开化县','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513267,'330825','龙游县','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513268,'330881','江山市','2023-11-16 08:15:00.000000','2023-11-16 08:30:00.000000',NULL,NULL,NULL,NULL,NULL
513269,'330800','衢州市','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513270,'330802','柯城区','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513271,'330803','衢江区','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513272,'330822','常山县','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513273,'330824','开化县','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513274,'330825','龙游县','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513275,'330881','江山市','2023-11-16 08:30:00.000000','2023-11-16 08:45:00.000000',NULL,NULL,NULL,NULL,NULL
513276,'330800','衢州市','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513277,'330802','柯城区','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513278,'330803','衢江区','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513279,'330822','常山县','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513280,'330824','开化县','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513281,'330825','龙游县','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513282,'330881','江山市','2023-11-16 08:45:00.000000','2023-11-16 09:00:00.000000',NULL,NULL,NULL,NULL,NULL
513283,'330800','衢州市','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513284,'330802','柯城区','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513285,'330803','衢江区','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513286,'330822','常山县','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513287,'330824','开化县','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513288,'330825','龙游县','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513289,'330881','江山市','2023-11-16 09:00:00.000000','2023-11-16 09:15:00.000000',NULL,NULL,NULL,NULL,NULL
513290,'330800','衢州市','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513291,'330802','柯城区','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513292,'330803','衢江区','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513293,'330822','常山县','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513294,'330824','开化县','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513295,'330825','龙游县','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513296,'330881','江山市','2023-11-16 09:15:00.000000','2023-11-16 09:30:00.000000',NULL,NULL,NULL,NULL,NULL
513297,'330800','衢州市','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513298,'330802','柯城区','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513299,'330803','衢江区','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513300,'330822','常山县','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513301,'330824','开化县','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513302,'330825','龙游县','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513303,'330881','江山市','2023-11-16 09:30:00.000000','2023-11-16 09:45:00.000000',NULL,NULL,NULL,NULL,NULL
513304,'330800','衢州市','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513305,'330802','柯城区','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513306,'330803','衢江区','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513307,'330822','常山县','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513308,'330824','开化县','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513309,'330825','龙游县','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513310,'330881','江山市','2023-11-16 09:45:00.000000','2023-11-16 10:00:00.000000',NULL,NULL,NULL,NULL,NULL
513311,'330800','衢州市','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513312,'330802','柯城区','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513313,'330803','衢江区','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513314,'330822','常山县','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513315,'330824','开化县','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513316,'330825','龙游县','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513317,'330881','江山市','2023-11-16 10:00:00.000000','2023-11-16 10:15:00.000000',NULL,NULL,NULL,NULL,NULL
513318,'330800','衢州市','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513319,'330802','柯城区','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513320,'330803','衢江区','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513321,'330822','常山县','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513322,'330824','开化县','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513323,'330825','龙游县','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513324,'330881','江山市','2023-11-16 10:15:00.000000','2023-11-16 10:30:00.000000',NULL,NULL,NULL,NULL,NULL
513325,'330800','衢州市','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513326,'330802','柯城区','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513327,'330803','衢江区','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513328,'330822','常山县','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513329,'330824','开化县','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513330,'330825','龙游县','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513331,'330881','江山市','2023-11-16 10:30:00.000000','2023-11-16 10:45:00.000000',NULL,NULL,NULL,NULL,NULL
513332,'330800','衢州市','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',431.1000,296.0000,299.8800,4.4600,6.1300
513333,'330802','柯城区','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',431.1000,296.0000,299.8800,4.4600,6.1300
513334,'330803','衢江区','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',447.1000,286.1600,288.8400,4.0100,5.3700
513335,'330822','常山县','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',363.0400,316.9000,317.0200,5.0000,7.0200
513336,'330824','开化县','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',374.0800,NULL,318.7800,5.4600,7.8000
513337,'330825','龙游县','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',428.1700,303.5700,303.3200,2.9300,3.9200
513338,'330881','江山市','2023-11-16 10:45:00.000000','2023-11-16 11:00:00.000000',390.0300,316.2100,316.3200,5.3500,7.4400
513339,'330800','衢州市','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',453.6400,294.0900,297.8900,4.4500,6.1200
513340,'330802','柯城区','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',453.6400,294.0900,297.8900,NULL,6.1200
513341,'330803','衢江区','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',NULL,285.2800,287.8800,4.0300,5.4100
513342,'330822','常山县','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',383.2600,315.2100,315.4000,4.8900,6.8700
513343,'330824','开化县','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',386.2300,NULL,316.9400,5.2900,7.5500
513344,'330825','龙游县','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',456.0700,303.2300,NULL,3.0200,4.0500
513345,'330881','江山市','2023-11-16 11:00:00.000000','2023-11-16 11:15:00.000000',411.2600,NULL,314.4300,5.2300,7.2900
513346,'330800','衢州市','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',NULL,292.1800,295.9000,4.4400,NULL
513347,'330802','柯城区','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',452.1000,292.1800,295.9000,4.4400,6.1100
513348,'330803','衢江区','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',NULL,284.4200,286.9300,4.0500,5.4500
513349,'330822','常山县','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',383.2800,313.4300,313.7000,4.7900,6.7200
513350,'330824','开化县','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',390.2600,NULL,314.9900,5.1300,7.3200
513351,'330825','龙游县','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',456.6600,302.9100,302.4700,NULL,4.1800
513352,'330881','江山市','2023-11-16 11:15:00.000000','2023-11-16 11:30:00.000000',409.9900,312.1700,312.4600,5.1300,7.1400
513353,'330800','衢州市','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',445.2500,290.2500,293.9000,4.4300,6.1100
513354,'330802','柯城区','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',445.2500,290.2500,293.9000,4.4300,6.1100
513355,'330803','衢江区','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',461.0100,283.5700,285.9900,4.0700,5.5000
513356,'330822','常山县','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',385.2300,311.5900,311.9300,4.6900,6.5900
513357,'330824','开化县','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',393.7600,312.5100,312.9200,NULL,7.1000
513358,'330825','龙游县','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',448.6000,302.6100,302.0900,3.2000,4.3100
513359,'330881','江山市','2023-11-16 11:30:00.000000','2023-11-16 11:45:00.000000',407.9400,310.0300,NULL,5.0300,7.0000
513360,'330800','衢州市','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',418.2000,288.3200,291.9100,4.4300,6.1200
513361,'330802','柯城区','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',418.2000,288.3200,291.9100,4.4300,6.1200
513362,'330803','衢江区','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',434.2600,282.7200,285.0700,4.0900,5.5400
513363,'330822','常山县','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',369.4000,NULL,310.0900,4.6000,6.4600
513364,'330824','开化县','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',383.1400,310.2300,310.7100,NULL,6.8800
513365,'330825','龙游县','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',420.9500,302.3200,301.7300,3.3000,4.4400
513366,'330881','江山市','2023-11-16 11:45:00.000000','2023-11-16 12:00:00.000000',386.2200,307.8000,308.2900,4.9400,NULL
513367,'330800','衢州市','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',456.8300,286.3900,289.9300,4.4400,6.1300
513368,'330802','柯城区','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',456.8300,286.3900,289.9300,4.4400,6.1300
513369,'330803','衢江区','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',470.8500,281.8800,284.1700,4.1100,NULL
513370,'330822','常山县','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',396.3900,307.6600,308.1700,4.5100,NULL
513371,'330824','开化县','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',395.4000,307.8100,308.3600,4.6900,NULL
513372,'330825','龙游县','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',465.9300,302.0500,301.3900,3.3900,NULL
513373,'330881','江山市','2023-11-16 12:00:00.000000','2023-11-16 12:15:00.000000',419.1800,305.4900,306.0800,4.8600,6.7500
513374,'330800','衢州市','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',446.6200,284.4700,287.9500,4.4500,NULL
513375,'330802','柯城区','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',446.6200,284.4700,287.9500,4.4500,6.1500
513376,'330803','衢江区','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',461.8500,281.0500,283.2700,4.1400,5.6300
513377,'330822','常山县','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',389.0300,305.5800,306.1800,4.4300,6.2200
513378,'330824','开化县','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',390.3800,305.2600,305.8800,4.5600,6.4900
513379,'330825','龙游县','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',458.5500,301.7900,301.0600,3.4800,4.7000
513380,'330881','江山市','2023-11-16 12:15:00.000000','2023-11-16 12:30:00.000000',407.2800,NULL,303.7900,NULL,6.6400
513381,'330800','衢州市','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',446.3400,282.5600,286.0000,4.4600,6.1800
513382,'330802','柯城区','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',446.3400,282.5600,286.0000,4.4600,6.1800
513383,'330803','衢江区','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',461.5100,280.2300,282.4000,4.1600,5.6800
513384,'330822','常山县','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',394.4100,303.4300,304.1200,4.3500,6.1100
513385,'330824','开化县','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',390.9800,302.5500,303.2400,NULL,6.3100
513386,'330825','龙游县','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',461.3200,301.5500,300.7600,3.5700,4.8400
513387,'330881','江山市','2023-11-16 12:30:00.000000','2023-11-16 12:45:00.000000',409.4400,300.6500,301.4300,4.7100,6.5400
513388,'330800','衢州市','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',429.0300,280.6600,284.0600,4.4800,6.2200
513389,'330802','柯城区','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',429.0300,280.6600,NULL,4.4800,6.2200
513390,'330803','衢江区','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',444.7600,279.4200,281.5400,4.1900,5.7300
513391,'330822','常山县','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',379.9000,301.2000,301.9900,4.2800,6.0100
513392,'330824','开化县','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',377.5300,NULL,300.4600,4.3300,6.1500
513393,'330825','龙游县','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',446.8500,301.3200,NULL,3.6600,4.9700
513394,'330881','江山市','2023-11-16 12:45:00.000000','2023-11-16 13:00:00.000000',393.6200,298.1300,299.0100,4.6500,6.4600
513395,'330800','衢州市','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',409.0500,278.7900,282.1400,4.5000,6.2600
513396,'330802','柯城区','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',409.0500,278.7900,282.1400,4.5000,6.2600
513397,'330803','衢江区','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',424.6000,278.6200,280.6900,4.2100,5.7800
513398,'330822','常山县','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',369.9200,298.9100,299.7900,4.2200,5.9200
513399,'330824','开化县','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',367.2600,296.7200,297.5400,4.2300,NULL
513400,'330825','龙游县','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',429.0900,301.1000,300.2000,3.7500,5.1000
513401,'330881','江山市','2023-11-16 13:00:00.000000','2023-11-16 13:15:00.000000',377.9300,295.5500,296.5200,4.6100,6.3800
513402,'330800','衢州市','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',387.7000,276.9300,280.2600,4.5300,6.3100
513403,'330802','柯城区','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',387.7000,276.9300,280.2600,4.5300,6.3100
513404,'330803','衢江区','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',403.1800,277.8300,279.8600,4.2400,5.8300
513405,'330822','常山县','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',NULL,296.5400,297.5200,4.1600,5.8400
513406,'330824','开化县','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',354.7300,293.6000,294.4700,4.1400,5.8700
513407,'330825','龙游县','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',409.0200,300.8900,299.9400,3.8400,5.2300
513408,'330881','江山市','2023-11-16 13:15:00.000000','2023-11-16 13:30:00.000000',NULL,NULL,NULL,4.5700,6.3200
513409,'330800','衢州市','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',398.4300,275.1000,278.4100,4.5700,6.3700
513410,'330802','柯城区','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',398.4300,275.1000,278.4100,4.5700,6.3700
513411,'330803','衢江区','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',413.5600,277.0500,279.0400,4.2600,5.8800
513412,'330822','常山县','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',364.3500,294.1200,295.1900,4.1100,5.7600
513413,'330824','开化县','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',NULL,290.3600,291.2700,4.0700,5.7500
513414,'330825','龙游县','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',NULL,300.6900,299.6900,3.9300,5.3600
513415,'330881','江山市','2023-11-16 13:30:00.000000','2023-11-16 13:45:00.000000',367.9000,290.2500,291.3900,4.5400,6.2700
513416,'330800','衢州市','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',343.9500,NULL,276.5900,NULL,6.4300
513417,'330802','柯城区','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',343.9500,273.3000,276.5900,4.6000,6.4300
513418,'330803','衢江区','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',355.2900,NULL,278.2400,4.2900,5.9400
513419,'330822','常山县','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',321.8000,NULL,NULL,NULL,5.7000
513420,'330824','开化县','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',NULL,287.0000,287.9500,4.0100,5.6500
513421,'330825','龙游县','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',364.7800,300.5000,299.4500,4.0200,5.4900
513422,'330881','江山市','2023-11-16 13:45:00.000000','2023-11-16 14:00:00.000000',319.6300,287.5500,288.7700,4.5200,6.2300
513423,'330800','衢州市','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',321.3700,271.5000,274.4000,4.5200,NULL
513424,'330802','柯城区','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',321.3700,271.5000,274.4000,4.5200,6.4700
513425,'330803','衢江区','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',335.6100,273.6500,275.0000,4.2300,6.0100
513426,'330822','常山县','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',300.3200,291.1900,292.3600,3.9700,5.7300
513427,'330824','开化县','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',295.2000,286.0400,286.8200,3.9600,5.7400
513428,'330825','龙游县','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',345.4300,298.5300,296.7000,3.8700,5.4400
513429,'330881','江山市','2023-11-16 14:00:00.000000','2023-11-16 14:15:00.000000',299.6400,286.6000,287.5700,4.3300,6.1500
513430,'330800','衢州市','2023-11-16 14:15:00.000000','2023-11-16 14:30:00.000000',295.9100,269.6500,272.2400,4.4400,6.5200
513431,'330802','柯城区','2023-11-16 14:15:00.000000','2023-11-16 14:30:00.000000',295.9100,269.6500,272.2400,NULL,6.5200
